NODE_ID,TURN_ID,ST_LINK,ED_LINK,TURN_TYPE,TURN_OPER,REMARK
2050004700,1,2050011400,2050011300,101,0,
2050004700,2,2050011400,2050011600,011,0,
2050004700,3,2050011500,2050011300,011,0,
2030031100,1,2030057800,2030057700,011,0,
4130023800,1,4130083700,4130083800,011,0,
2130056400,1,2130147300,2130147200,011,0,
2240026800,1,2240085200,2240085300,011,0,
2240026800,2,2240087502,2240087401,011,0,
2260002700,1,2260006601,2260006701,011,0,
2260003201,1,2260007602,2260007702,011,0,
2260003201,2,2260007701,2260007601,011,0,
2260005201,1,2260059400,2260140100,101,0,
2260009200,1,2260034100,2260034000,011,0,
2260024400,1,2260012900,2260012800,011,0,
2260037700,1,2260032101,2260096900,101,0,
3520024200,1,3520050201,3520050101,011,0,
3520024200,2,3520051900,3520052000,011,0,
3520026807,1,3520055504,3520055404,011,0,
1140010900,1,1140035600,1140071000,103,0,
1140036100,1,1140073402,1140073001,102,0,
1140036100,2,1140072600,1140073100,101,0,
1170016600,1,1160003401,1160003301,011,0,
1170016600,2,1160003501,1160003601,011,0,
1170016600,3,1160003501,1160004000,101,0,
1170016600,4,1170007205,1170009302,101,0,
1170016600,5,1170009402,1170009302,011,0,
1170016600,6,1160003900,1160003301,101,0,
1170016600,7,1160003900,1170007105,101,0,
1170017600,1,1170031200,1160006601,101,0,
1170017600,2,1160006501,1160005400,101,0,
3550002800,1,3550006300,3550006400,011,0,
3550002800,2,3550006600,3550006500,011,0,
3550058000,1,3550132600,3550133000,011,0,
3550058000,2,3550134000,3550133800,011,0,
2330413700,1,2334027000,2334027100,011,0,
2330413700,2,2334027500,2334028101,103,0,
2360014100,1,2360031301,2360096701,103,0,
1630001200,1,1610025502,1610025601,011,0,
1630001800,1,1630003500,1630003600,101,0,
1630002301,1,1630006100,1630006200,011,0,
1640016500,1,1640053500,1640053400,011,0,
1680000400,1,1680012400,1680000701,103,0,
1680000400,2,1680012500,1680012300,101,0,
1680001100,1,1680000900,1680001600,011,0,
1680001100,2,1680001700,1680001600,011,0,
2510187200,1,2510377300,2510373900,101,0,
2510187200,2,2510585200,2510377200,101,0,
2510191600,1,2510435402,2510374300,101,0,
2510191600,2,2510576101,2510435301,101,0,
2510192800,1,2510349600,2510410800,101,0,
2510192800,2,2510410900,2510583100,101,0,
2510194300,1,2510593000,2510592200,102,0,
2510194500,1,2510018605,2510018505,011,0,
2510195800,1,2510595700,2510595900,011,0,
2510195900,1,2510596300,2510596200,011,0,
2510197300,1,2510598600,2510597700,103,0,
2510197300,2,2510598600,2510599400,102,0,
2510197400,1,2510599500,2510598800,102,0,
2510199500,1,2510603600,2510603700,011,0,
2510199500,2,2510603900,2510603800,011,0,
2510199700,1,2510604900,2510604800,011,0,
2510199700,2,2510603800,2510603900,011,0,
2510200000,1,2510605000,2510605200,011,0,
2510200200,1,2510605600,2510946600,101,0,
2510200200,2,2510946500,2510605000,101,0,
2510200400,1,2510605700,2510605600,011,0,
2510200601,1,2510895300,2510159604,101,0,
2510200605,1,2510159506,2510952000,101,0,
2510200605,2,2510951900,2510159507,101,0,
2510200606,1,2510159503,2510953800,101,0,
2510200606,2,2510953700,2510159504,101,0,
2510200800,1,2510606902,2510606801,011,0,
2510201000,1,2510607200,2510958600,101,0,
2510201300,1,2510607800,2510607900,011,0,
2510201801,1,2510608901,2510897400,101,0,
2510201801,2,2510897300,2510608902,101,0,
2510201900,1,2510609000,2510609100,011,0,
2510201900,2,2510609900,2510609800,011,0,
2510202200,1,2510609800,2510609900,011,0,
2510202401,1,2510610601,2510940100,101,0,
2510202401,2,2510940200,2510610602,101,0,
2510202500,1,2510348601,2510348402,011,0,
2510202700,1,2510348301,2510348504,011,0,
2510202700,2,2510348503,2510348302,011,0,
2510202700,3,2510612300,2510612200,011,0,
2510202800,1,2510374601,2510374502,011,0,
2510203300,1,2510612600,2510612800,011,0,
2510203401,1,2510611601,2510990400,101,0,
2510203401,2,2510990300,2510611602,101,0,
2510203700,1,2510612200,2510612300,011,0,
2510203700,2,2510614300,2510614200,011,0,
2510204200,1,2510613300,2510613500,011,0,
2510205300,1,2510617400,2510617500,011,0,
2510205300,2,2510617900,2510617800,011,0,
2510205900,1,2510194300,2510194400,011,0,
2510206800,1,2510620700,2510620000,011,0,
2510206800,2,2510621700,2510621600,011,0,
2510207100,1,2510621300,2510621500,011,0,
2510207200,1,2510622000,2510622100,011,0,
2510207200,2,2510620300,2510620400,011,0,
2510207500,1,2510621800,2510621900,011,0,
2510207600,1,2510622400,2510622500,011,0,
2510207600,2,2510622700,2510622600,011,0,
2510207700,1,2510622100,2510622000,011,0,
2510207700,2,2510622800,2510622900,011,0,
3180002301,1,3180005701,3180005802,011,0,
3180002301,2,3180005801,3180005702,011,0,
3180003200,1,3180007102,3180007201,011,0,
3180003301,1,3180007701,3180007802,011,0,
3180003500,1,3180069800,3180069900,011,0,
3180005000,1,3180044400,3180180800,103,0,
3180005200,1,3180014800,3180014700,011,0,
3180005200,2,3180092800,3180092700,011,0,
3180006901,1,3180231900,3180016402,101,0,
3180007301,1,3180015122,3180051100,101,0,
3180008000,1,3180021202,3180021101,011,0,
3180008001,1,3180021204,3180021103,011,0,
3180008002,1,3180021103,3180021204,011,0,
3250027500,1,3250074000,3250069400,101,0,
3250027500,2,3250074200,3250073900,101,0,
3250029500,1,3250080000,3250075000,101,0,
3250029500,2,3250080100,3250079900,101,0,
3250029800,1,3250716400,3250080800,101,0,
3250029800,2,3250080700,3250081000,101,0,
3250029800,3,3250080700,3250081200,101,0,
3250029800,4,3250080900,3250081200,101,0,
3250029800,5,3250081100,3250080800,102,0,
3250029800,6,3250081100,3250716300,101,0,
3250029900,1,3250081500,3250081600,011,0,
1850064300,1,1850201100,1850311200,001,0,
1850064600,1,1850202000,1850201900,011,0,
1850064600,2,1850206400,1850206500,011,0,
1850065400,1,1850295300,1850295400,011,0,
1850065400,2,1850207800,1850207700,011,0,
1850065600,1,1850205500,1850311100,103,0,
1850066100,1,1850206500,1850206400,011,0,
1850066400,1,1850208902,1850208701,011,0,
3260321100,1,3260914300,3260914400,101,0,
3260321100,2,3260914300,3260915100,102,0,
3260321100,3,3260914500,3260915100,101,0,
3260321100,4,3260914600,3260914200,101,0,
3260321100,5,3260915000,3260914700,101,0,
3260321400,1,3260915700,3260915400,101,0,
3260321400,2,3260916600,3260915600,101,0,
3260321700,1,3260916700,3260917500,101,0,
3260321700,2,3260917400,3260916400,101,0,
3280057300,1,3280162300,3280162200,011,0,
1960056600,1,1960142400,1960145700,101,0,
1960056600,2,1960144500,1960142500,101,0,
1960056600,3,1960145800,1960145900,101,0,
1960056600,4,1960146000,1960144400,101,0,
1960058300,1,1960145900,1960150900,101,0,
1960058300,2,1960149600,1960146000,101,0,
1960058300,3,1960149600,1960150900,102,0,
1960058300,4,1960151000,1960151100,101,0,
1960058300,5,1960151000,1960149500,102,0,
1960058300,6,1960151200,1960149500,101,0,
1960058800,1,1960143700,1960152600,101,0,
1960058800,2,1960152500,1960152800,101,0,
1960075700,1,1961019300,1960204500,101,0,
2600351100,1,2600879400,2600879700,101,0,
2600351100,2,2600924300,2600879500,101,0,
2600351500,1,2600880300,2600881500,101,0,
2600351500,2,2600881400,2600880500,101,0,
2600352000,1,2600881300,2600881700,101,0,
2600352000,2,2600881600,2600881400,102,0,
2600352100,1,2600881900,2600879600,101,0,
4050168600,1,4050474600,4050475100,101,0,
4050168800,1,4050512400,4050512500,011,0,
4050168800,2,4050517600,4050517700,011,0,
4050170000,1,4050482800,4050484300,101,0,
4050170200,1,4050486900,4050486600,101,0,
4050170200,2,4050487100,4050486600,101,0,
4050170200,3,4050486700,4050487000,103,0,
4050170200,4,4050486700,4050486800,103,0,
4050171100,1,4050490600,4050491700,101,0,
4050171100,2,4050491600,4050490700,103,0,
4050201800,1,4050577600,4050577700,011,0,
4050201800,2,4050578900,4050578800,011,0,
4050201900,1,4050577500,4050576500,101,0,
4050201900,2,4050577700,4050577400,101,0,
4050202900,1,4050576300,4050575900,101,0,
4050202900,2,4050576500,4050576200,101,0,
4050203900,1,4050574200,4050574300,011,0,
4050203900,2,4050574900,4050574800,011,0,
4060000101,1,4060000301,4060034800,103,0,
4060000101,2,4060000301,4060000401,011,0,
4060000101,3,4060000403,4060000303,011,0,
4060000101,4,4060034900,4060000303,103,0,
4060000101,5,4060049802,4060000401,103,0,
4060000200,1,4060000201,4060000101,011,0,
4060000200,2,4060000500,4060000600,011,0,
4060000201,1,4060000207,4060126600,101,0,
4060000201,2,4060126500,4060000201,101,0,
4060000300,1,4060000600,4060000500,011,0,
4060000300,2,4060000901,4060001001,011,0,
4060000300,3,4060126300,4060126400,011,0,
4060000500,1,4060001001,4060000901,011,0,
4060000500,2,4060001308,4060001408,011,0,
4060000800,1,4060001401,4060001301,011,0,
4060000800,2,4060004708,4060004807,011,0,
4060000805,1,4060004806,4060004705,011,0,
4060000806,1,4060004705,4060238900,101,0,
4060000807,1,4060004807,4060211700,101,0,
4060000807,2,4060211600,4060004808,101,0,
4060000900,1,4060001802,4060001701,011,0,
4060000900,2,4060002100,4060002200,011,0,
4060000901,1,4060001701,4060001802,011,0,
4060000901,2,4060001804,4060001703,011,0,
4060002700,1,4060002900,4060003000,011,0,
4060002700,2,4060004801,4060004701,011,0,
4060002700,3,4060123000,4060004701,103,0,
4060002701,1,4060004701,4060004801,011,0,
4060002701,2,4060004804,4060004703,011,0,
4060002800,1,4060005200,4060106200,101,0,
4060002800,2,4060106100,4060006000,101,0,
4060003000,1,4060005300,4060005400,011,0,
4060003000,2,4060006804,4060006703,011,0,
4060003100,1,4060005700,4060005800,011,0,
4060003100,2,4060006600,4060006500,011,0,
4060003200,1,4060006200,4060106800,101,0,
4060003200,2,4060106700,4060006400,101,0,
4060003300,1,4060006400,4060006300,011,0,
4060003400,1,4060006500,4060006600,011,0,
4060003403,1,4060006903,4060007003,011,0,
4060003600,1,4060007200,4060007100,011,0,
4060003600,2,4060007300,4060007400,011,0,
4060003700,1,4060008600,4060008500,011,0,
4060003900,1,4060007502,4060007601,011,0,
4060003900,2,4060007800,4060007700,011,0,
4060003901,1,4060007501,4060184300,101,0,
4060004000,1,4060008200,4060235300,101,0,
4060004100,1,4060007602,4060007501,011,0,
4060004200,1,4060098602,4060275900,101,0,
4060004200,2,4060119000,4060275900,103,0,
4060004200,3,4060275800,4060008600,101,0,
4060004300,1,4060009801,4060050600,101,0,
4060004301,1,4060009802,4060051005,101,0,
4060004301,2,4060051106,4060009801,101,0,
4060005502,1,4060038104,4060184400,101,0,
4060005502,2,4060184500,4060038102,101,0,
4060005601,1,4060012201,4060183800,101,0,
4060005601,2,4060183900,4060012202,101,0,
4060005900,1,4060013600,4060012901,101,0,
4060005900,2,4060013600,4060013701,101,0,
4060006000,1,4060013301,4060013201,011,0,
4060006501,1,4060013501,4060229900,101,0,
4060006501,2,4060229800,4060013502,101,0,
4060006600,1,4060013402,4060013501,011,0,
4060006600,2,4060014607,4060014506,011,0,
4060006600,3,4060072002,4060072101,011,0,
4060006601,1,4060014507,4060014606,011,0,
4060006601,2,4060014602,4060014502,011,0,
4060073300,1,4060220100,4060220200,103,0,
4060073300,2,4060220300,4060220200,011,0,
4060073300,3,4060220900,4060220800,011,0,
4060073300,4,4060220900,4060220000,103,0,
4060076200,1,4060223900,4060227000,101,0,
4060076200,2,4060227100,4060226700,101,0,
2700025900,1,2700088800,2700089100,101,0,
2700026900,1,2700118900,2700118800,011,0,
2700027400,1,2700048000,2700105600,101,0,
2700027400,2,2700048000,2700052500,102,0,
2700027400,3,2700048100,2700047900,101,0,
2700027400,4,2700052400,2700047900,102,0,
2700027400,5,2700052400,2700048200,101,0,
2700027400,6,2700118700,2700052500,101,0,
2090003001,1,2090049700,2090008101,101,0,
2090003002,1,2090008103,2090008203,011,0,
2090003002,2,2090056200,2090008203,101,0,
2090003003,1,2090008104,2090008204,011,0,
2090003003,2,2090008203,2090008103,011,0,
2090003300,1,2090007400,2090007300,011,0,
2090003300,2,2090007501,2090007601,011,0,
2090003700,1,2090007601,2090059900,101,0,
2090003700,2,2090061700,2090007501,101,0,
2090003700,3,2090008500,2090061600,101,0,
2090003700,4,2090059800,2090008600,101,0,
2090003900,1,2090008204,2090008104,011,0,
2090003900,2,2090012301,2090012401,011,0,
2090003900,3,2090012301,2090064501,103,0,
2090003900,4,2090060900,2090012401,103,0,
2090003900,5,2090060900,2090008104,101,0,
2090003900,6,2090064402,2090064501,011,0,
2090004000,1,2090065300,2090008700,101,0,
2090004600,1,2090009601,2090009501,011,0,
2090004600,2,2090009601,2090010401,103,0,
2090004600,3,2090012700,2090012800,011,0,
2090004600,4,2090012700,2090009900,103,0,
2090004600,5,2090010000,2090012800,101,0,
2090004600,6,2090010301,2090010401,011,0,
2090004700,1,2090010601,2090069700,103,0,
2090004700,2,2090010601,2090010501,011,0,
2090004700,3,2090012100,2090012200,011,0,
2090004700,4,2090069600,2090010501,101,0,
2090004900,1,2090010501,2090010601,011,0,
2090004900,2,2090011001,2090010901,011,0,
2090005100,1,2090011401,2090011301,011,0,
2090005301,1,2090010402,2090010302,011,0,
2090005301,2,2090011301,2090011401,011,0,
2090005501,1,2090010401,2090070900,101,0,
2090005600,1,2090012200,2090012100,011,0,
2090005600,2,2090012900,2090013000,011,0,
2090005700,1,2090013000,2090012900,011,0,
2090005700,2,2090013101,2090013201,011,0,
4140021100,1,4140176200,4140026200,101,0,
4140021600,1,4140042400,4140032700,101,0,
4140022900,1,4140180800,4140180900,011,0,
2720059000,1,2720133400,2720137100,101,0,
2720059000,2,2720138300,2720133300,101,0,
2720060300,1,2720142800,2720142400,101,0,
2720060400,1,2720143200,2720142600,101,0,
3380086200,1,3380221500,3380224800,101,0,
3380086200,2,3380224700,3380221300,101,0,
3380086300,1,3380221700,3380224600,101,0,
3380086300,2,3380224500,3380221500,101,0,
2770009303,1,2770020504,2770338100,101,0,
2770009303,2,2770338000,2770020505,101,0,
2790051800,1,2790054300,2790054000,011,0,
2790052401,1,2790056001,2790523800,103,0,
2790246400,1,2790536800,2790537000,101,0,
2790246900,1,2790578400,2790578500,101,0,
2790246900,2,2790578600,2790579000,101,0,
2790247200,1,2790538000,2790538200,101,0,
2790247200,2,2790538100,2790537700,101,0,
2180027100,1,2180071600,2180071700,011,0,
2180027400,1,2180072600,2180072700,011,0,
2180027400,2,2180065700,2180065600,011,0,
2180027600,1,2180071700,2180069300,101,0,
2180027600,2,2180069200,2180073000,101,0,
2180028202,1,2180360200,2180360300,011,0,
2180028600,1,2180075700,2180075600,011,0,
2180028600,2,2180075100,2180075000,011,0,
2180028600,3,2180071400,2180071500,011,0,
2180028700,1,2180073000,2180074100,101,0,
2180028700,2,2180073000,2180073100,011,0,
2180028700,3,2180075800,2180075900,011,0,
2180028700,4,2180076100,2180076000,011,0,
2190048700,1,2190132700,2190132600,011,0,
2190048700,2,2190130400,2190130500,011,0,
2190049300,1,2190151600,2190148300,101,0,
2190049300,2,2190153300,2190151700,101,0,
2190049400,1,2190176200,2190176300,103,0,
2190049800,1,2190162900,2190167300,101,0,
2190049800,2,2190163700,2190163000,101,0,
2190049800,3,2190166400,2190163800,101,0,
2190049800,4,2190167400,2190166300,101,0,
2190050000,1,2190155100,2190155000,011,0,
2190050000,2,2190153200,2190153300,011,0,
2190050100,1,2190199500,2190199400,011,0,
2190050200,1,2190174900,2190176200,101,0,
2190050200,2,2190179400,2190175000,101,0,
2190050400,1,2190219100,2190219000,011,0,
2190050500,1,2190219000,2190219100,011,0,
2190050500,2,2190220100,2190220000,011,0,
2190050500,3,2190221200,2190221300,011,0,
2190050500,4,2190221700,2190221600,011,0,
2190051000,1,2190224200,2190224300,011,0,
2190051000,2,2190224500,2190224400,011,0,
2200010800,1,2200029700,2200029800,101,0,
2200012300,1,2200033500,2200033600,011,0,
2200026400,1,2200036400,2200036300,011,0,
2870065400,1,2870198800,2870177000,101,0,
2880017100,1,2884352000,2884352300,011,0,
2881839300,1,2884119600,2884119100,101,0,
2881839702,1,2884647500,2884647600,011,0,
1030015600,1,1030009103,1030035200,101,0,
1030015600,2,1030035100,1030009104,101,0,
1030015900,1,1030008202,1030007703,101,0,
1030016000,1,1030009203,1030031200,101,0,
1030016000,2,1030031300,1030009202,101,0,
1030016900,1,1030011101,1030011401,103,0,
1030016900,2,1030008404,1030011201,103,0,
1030017100,1,1030009201,1030009102,011,0,
1030017100,2,1030009201,1030011001,103,0,
1030017100,3,1030010902,1030011001,011,0,
1030017300,1,1030010102,1030010202,011,0,
1030017300,2,1030036200,1030010000,101,0,
1030017400,1,1030009802,1030033200,101,0,
1030017400,2,1030033300,1030009801,101,0,
1030017500,1,1030008802,1030034600,101,0,
1030018000,1,1030010202,1030031600,101,0,
1030018000,2,1030031700,1030010201,101,0,
1030018500,1,1030010201,1030010101,011,0,
1080001200,1,1080002603,1080004002,103,0,
1080001600,1,1080003210,1080005001,101,0,
1080001600,2,1080004201,1080003110,101,0,
1080002600,1,1080007402,1080007302,011,0,
1080002800,1,1080006200,1080008101,101,0,
1080002800,2,1080006200,1080009002,101,0,
1080002800,3,1080006200,1080009801,101,0,
1080003500,1,1080012100,1080012200,011,0,
1080003900,1,1080012603,1080012503,011,0,
1080004201,1,1080034200,1080037000,101,0,
1080004300,1,1080013700,1080035900,101,0,
1080004300,2,1080036500,1080013600,101,0,
2882023600,1,2884648500,2884648600,011,0,
2882023900,1,2884585500,2884585600,011,0,
2882024100,1,2884585800,2884586000,101,0,
2882024100,2,2884585900,2884585500,101,0,
2882025600,1,2884651300,2884587700,101,0,
2882025800,1,2884651800,2884651700,011,0,
3530007400,1,3530017804,3530017703,011,0,
3530007401,1,3530017801,3530017702,011,0,
3530007600,1,3530175100,3530175000,011,0,
3530007801,1,3530018001,3530017902,011,0,
3530008000,1,3530018002,3530399600,101,0,
3530008000,2,3530019102,3530019201,011,0,
3530008000,3,3530022200,3530022100,011,0,
3530008001,1,3530019101,3530019202,011,0,
1220057100,1,1220100300,1220110800,103,0,
1220057100,2,1220101300,1220110800,101,0,
1220057300,1,1220035904,1220035804,011,0,
1220057300,2,1220036206,1220036306,011,0,
1220057700,1,1220035205,1220101300,101,0,
1220057700,2,1220101400,1220035204,101,0,
1220058000,1,1220098900,1220036304,101,0,
1220058000,2,1220036305,1220098800,101,0,
1220058200,1,1220036004,1220100700,101,0,
1220058200,2,1220100800,1220036003,101,0,
1220058300,1,1220036602,1220036704,011,0,
1220058700,1,1220036103,1220103300,101,0,
1220058700,2,1220103200,1220036104,101,0,
1220059000,1,1220035305,1220035205,011,0,
1220059000,2,1220036104,1220036005,011,0,
1220059000,3,1220036301,1220036201,011,0,
3560204800,1,3560519400,3560519300,011,0,
1360005700,1,1360017200,1360017300,103,0,
1360005700,2,1360008300,1360017300,101,0,
1360005800,1,1360017800,1360017500,101,0,
1360005800,2,1360017100,1360017700,101,0,
1360005900,1,1360015300,1360017600,101,0,
1360005900,2,1360015300,1360015400,011,0,
1360005900,3,1360017500,1360017900,101,0,
1360005900,4,1360018000,1360017900,011,0,
1360005900,5,1360016500,1360015400,101,0,
1360006200,1,1360018600,1360016200,102,0,
1360006200,2,1360016100,1360016800,101,0,
1360006600,1,1360016900,1360018600,103,0,
1360006701,1,1360019601,1360125500,101,0,
1360006701,2,1360125400,1360019602,101,0,
1360007300,1,1360021202,1360021101,011,0,
1360007301,1,1360021201,1360021102,011,0,
1360007500,1,1360022000,1360021700,101,0,
1360007600,1,1360021700,1360022300,101,0,
1360007600,2,1360022400,1360022100,101,0,
1360007700,1,1360022100,1360022700,101,0,
1360007700,2,1360022800,1360022500,101,0,
1370003200,1,1370006300,1370031300,101,0,
1370003200,2,1370031400,1370006500,101,0,
1370003400,1,1370006700,1370032700,101,0,
1370003600,1,1370007102,1370007202,011,0,
1370003800,1,1370007800,1370007700,011,0,
1370005100,1,1370041602,1370041501,011,0,
1370005700,1,1370011902,1370011801,011,0,
1370005701,1,1370011901,1370324800,101,0,
1370005701,2,1370324700,1370011902,101,0,
1380002800,1,1380005900,1380006000,011,0,
1380002900,1,1380090204,1380006402,103,0,
1380002902,1,1380090201,1380091800,101,0,
1380002904,1,1380006302,1380006403,011,0,
1380003300,1,1380007600,1380007500,011,0,
1380003700,1,1380008100,1380008200,011,0,
1380003700,2,1380009000,1380008900,011,0,
1380004000,1,1380010000,1380009900,011,0,
1380004200,1,1380009900,1380010000,011,0,
1380004200,2,1380011000,1380010900,011,0,
1380004301,1,1380011401,1380111800,101,0,
1380004303,1,1380011101,1380112100,101,0,
1380004303,2,1380112200,1380011103,101,0,
1380004305,1,1380011103,1380011204,011,0,
1380004500,1,1380010500,1380010600,011,0,
1380004600,1,1380011104,1380011203,011,0,
1390008700,1,1390019700,1390019800,011,0,
1390008700,2,1390022400,1390022300,011,0,
1390008800,1,1390022600,1390022500,011,0,
1390009200,1,1390023100,1390144100,102,0,
1390009200,2,1390023100,1390022600,101,0,
1390009200,3,1390023402,1390023200,101,0,
1390009200,4,1390144000,1390023301,101,0,
1390009200,5,1390144000,1390023200,102,0,
1390009200,6,1390022500,1390144100,101,0,
1390009500,1,1390024000,1390023900,011,0,
1390009800,1,1390023900,1390024000,011,0,
1390010200,1,1390025800,1390023800,101,0,
1420002800,1,1420007100,1420007200,011,0,
1420003900,1,1420009900,1420010000,011,0,
1420004600,1,1420010700,1420007601,101,0,
1420004900,1,1420011700,1420014100,102,0,
1420004900,2,1420014000,1420011800,103,0,
1420004900,3,1420014000,1420014100,101,0,
1420013300,1,1420042900,1420043000,011,0,
1420013300,2,1420043200,1420043100,011,0,
1430000400,1,1430000800,1430000700,011,0,
1430000700,1,1360023700,1430031300,103,0,
1430000700,2,1430001800,1430001700,011,0,
1430000701,1,1430033100,1430002102,101,0,
1430000701,2,1430002101,1430033200,101,0,
1430000800,1,1360019900,1430002500,102,0,
1430000800,2,1430002400,1430002500,102,0,
1430001000,1,1430002500,1430002900,102,0,
1430001000,2,1430001900,1430002900,102,0,
1430001300,1,1430002102,1430003401,101,0,
3050173100,1,3050505000,3050505100,101,0,
3050173100,2,3050505800,3050504900,101,0,
3600091906,1,3600207011,3600653300,101,0,
3600091906,2,3600653200,3600207012,101,0,
3600092001,1,3600207401,3600646100,101,0,
3600092100,1,3600206500,3600206600,011,0,
3600092100,2,3600209602,3600209501,011,0,
3600092200,1,3600207700,3600207800,011,0,
3600092300,1,3600207800,3600207203,101,0,
3600092304,1,3600207105,3600620100,101,0,
3600092304,2,3600620000,3600207106,101,0,
3620133800,1,3540771800,3620382200,103,0,
1500000200,1,1500004900,1500005000,011,0,
1500000200,2,1500007400,1500007300,011,0,
1500000300,1,1500005500,1520001200,101,0,
1500000300,2,1500005500,1500007700,102,0,
1500000301,1,1500000606,1500000505,011,0,
1500000400,1,1500000700,1500000800,011,0,
1500000400,2,1500000700,1500007900,101,0,
1500000400,3,1500026800,1500026500,011,0,
1500000500,1,1500000800,1500000700,011,0,
1500000500,2,1500000800,1500006200,002,1,
1500000600,1,1500000506,1500000605,011,0,
1500000600,2,1500001200,1500001100,011,0,
1500000600,3,1500009400,1500009300,011,0,
1500000600,4,1500009400,1500001100,101,0,
1500000700,1,1500036100,1500036000,011,0,
1500000700,2,1500036900,1500036800,011,0,
1500000800,1,1500001100,1500001200,011,0,
1500000800,2,1500001100,1500010900,101,0,
1500000800,3,1500011000,1500010900,011,0,
1500000800,4,1500036202,1500035901,011,0,
1500000800,5,1500036202,1500007600,101,0,
1500000800,6,1500007500,1500008600,101,0,
1500001000,1,1500002000,1500001900,011,0,
1500001000,2,1530023700,1530023800,011,0,
1500001001,1,1500001801,1500043600,101,0,
1500001001,2,1500043500,1500001802,101,0,
1500001100,1,1500001702,1500001801,011,0,
1500001100,2,1500002200,1500002100,011,0,
1500001200,1,1500002100,1530020401,101,0,
1500001200,2,1500002600,1500002700,101,0,
1500001200,3,1500002800,1500002200,101,0,
1500001300,1,1500003200,1500002600,002,1,
1500001300,2,1530022302,1530022401,011,0,
1500001300,3,1500002500,1500002600,011,0,
1500001300,4,1500003002,1500002901,011,0,
1500001400,1,1500003400,1500003300,011,0,
1500001400,2,1500003602,1500003501,011,0,
1500001400,3,1500003802,1500003701,011,0,
1510000800,1,1510001600,1510016601,101,0,
1510000800,2,1510016502,1510057801,101,0,
1510000900,1,1510001500,1510001600,011,0,
1510000900,2,1510002402,1510002301,011,0,
1510000901,1,1510002301,1510496200,102,0,
1510000903,1,1510050603,1510496000,101,0,
1510000904,1,1510519300,1510050706,101,0,
1510000904,2,1510050705,1510519400,101,0,
1510001001,1,1510002903,1510003004,011,0,
1510001001,2,1510003003,1510002904,011,0,
1510001001,3,1510499900,1510500000,011,0,
1510001200,1,1510002500,1510002600,011,0,
1510001300,1,1510002600,1510499400,101,0,
1510001601,1,1510053701,1510053502,011,0,
1510001700,1,1510027000,1510003801,101,0,
1510001700,2,1510027000,1510027100,011,0,
1510001700,3,1510003701,1510003801,011,0,
1510001700,4,1550010502,1550010602,011,0,
1510002400,1,1510005300,1510005400,011,0,
1510002400,2,1510033000,1510033100,011,0,
1510002800,1,1510043800,1510044100,011,0,
1510002800,2,1510043800,1510044400,011,0,
1510002800,3,1510044000,1510044100,011,0,
1510002800,4,1510044000,1510044400,011,0,
1510180300,1,1510488800,1510588900,101,0,
1510180300,2,1510490200,1510488700,101,0,
3070043400,1,3070109603,3070104100,101,0,
3070043400,2,3070104200,3070111800,101,0,
3070043900,1,3070111800,3070111700,011,0,
3070043900,2,3070112900,3070113000,011,0,
3070043901,1,3070113201,3070417600,101,0,
3070043901,2,3070417500,3070113202,101,0,
3070044600,1,3070108000,3070107900,011,0,
3070045400,1,3070118600,3070118500,011,0,
1560016400,1,1560086602,1560042201,101,0,
1560016401,1,1560086601,1560086702,011,0,
1560016500,1,1560054002,1560053901,011,0,
1560016501,1,1560053601,1560053502,011,0,
1560016600,1,1560048300,1560048400,011,0,
1560016600,2,1560054600,1560054500,011,0,
1560016601,1,1560053901,1560054002,011,0,
1560016700,1,1560080802,1560080901,011,0,
1560016700,2,1560085004,1560085103,011,0,
1560016700,3,1560087400,1560087500,011,0,
1560016703,1,1560054301,1560368600,101,0,
1560016703,2,1560368500,1560054303,101,0,
1560016704,1,1560080801,1560372800,101,0,
1560016704,2,1560372700,1560080802,101,0,
1560016705,1,1560054403,1560373200,101,0,
1560016705,2,1560373100,1560054404,101,0,
1560016800,1,1560048100,1560048200,011,0,
1560016800,2,1560055200,1560055100,011,0,
1560016900,1,1560055600,1560055500,011,0,
1560016900,2,1560055400,1560055300,011,0,
1560017000,1,1560052300,1560055400,101,0,
1560017000,2,1560055800,1560052400,101,0,
1560017100,1,1560055700,1560055800,011,0,
1560017100,2,1560056002,1560055901,011,0,
1560017102,1,1560055901,1560394200,101,0,
1560017102,2,1560394100,1560055902,101,0,
1560017200,1,1560049302,1560049401,011,0,
1560017200,2,1560056400,1560056300,011,0,
1560017200,3,1560056600,1560056500,011,0,
1560017300,1,1560053300,1560079900,101,0,
1560017300,2,1560056300,1560056400,011,0,
1560017400,1,1560052900,1560053000,011,0,
1560017400,2,1560055902,1560056001,011,0,
1560017400,3,1560057000,1560056900,011,0,
1560017400,4,1560080000,1560079700,011,0,
2360061300,1,2360149700,2360137200,101,0,
2370050600,1,2370067000,2370067100,011,0,
3080044500,1,3080119100,3080366100,101,0,
3080045300,1,3080127000,3080217400,101,0,
3080045300,2,3080127000,3080127600,102,0,
3080045300,3,3080127500,3080126900,102,0,
3080045300,4,3080127500,3080215500,101,0,
3080045300,5,3080215400,3080126900,101,0,
3080045300,6,3080217500,3080127600,101,0,
3080045400,1,3080216900,3080307200,101,0,
3080045400,2,3080307300,3080216700,101,0,
3080045500,1,3080115400,3080119400,101,0,
